round,label,fit_status,gr_loglin,gr_loglin_se,gr_max_sliding,t_exp_start,t_exp_end,doubling_time,R_squared,lag_loglin,N_max_emp,loglin_converged
3,Curve05856,fitted,0.20350475373008992,0.006382765325070036,0.2278977776305665,6.5,9.5,3.406049086594175,0.9951055063344266,5.770025389984675,0.3461428571428571,True
3,Curve05857,fitted,0.22675943084977968,0.011087858868134556,0.24995373232836987,6.5,9.5,3.0567512802549386,0.9881866344688387,5.837607126672382,0.4207142857142857,True
3,Curve05858,fitted,0.22548759409789132,0.01157869229308656,0.2677110902882778,6.5,9.5,3.073992533083785,0.9869876586900729,5.907004824236175,0.4452857142857143,True
3,Curve05859,fitted,0.23507943513193294,0.014753640187732743,0.26672385895181216,6.5,9.5,2.948565790839732,0.9806861373331136,5.922306635725509,0.43528571428571433,True
3,Curve05860,fitted,0.22523667848742346,0.011542951673813742,0.2649749018927281,6.5,9.5,3.0774169873875517,0.9870383715810935,5.892952937247915,0.43985714285714284,True
3,Curve05861,fitted,0.2175936446780668,0.010244283910608958,0.2533511693830393,6.5,9.5,3.185512065784216,0.9890388990913618,5.860681703889373,0.4385714285714286,True
3,Curve05862,fitted,0.23485203718985453,0.011646298275492788,0.273092270150365,6.5,9.5,2.9514207705152016,0.987853540154278,5.889572498489378,0.44857142857142857,True
3,Curve05863,fitted,0.2209702956932446,0.004995795103534821,0.24140414804858096,7.0,10.0,3.136834199299738,0.9974508057385096,5.860140891691293,0.41100000000000003,True
3,Curve05864,fitted,0.22639699039839264,0.006421449130079484,0.2552515771638925,7.0,10.0,3.0616448537597982,0.9959936272030302,5.916461169959597,0.42128571428571426,True
3,Curve05865,fitted,0.222719324520746,0.004999818703353012,0.2405462361114747,7.0,10.0,3.112200443546961,0.9974865528020621,5.868460688916489,0.40885714285714286,True
3,Curve05866,fitted,0.22958478426400714,0.01179344101094754,0.2687459551510702,6.5,9.5,3.01913379313009,0.9869781580248349,5.864831856277288,0.4347142857142857,True
3,Curve05867,fitted,0.21453110685936336,0.008264133961436038,0.24627056335905925,6.5,9.5,3.230986828471176,0.9926349833790995,5.792939909849477,0.4111428571428571,True
3,Curve05868,fitted,0.22668440717820215,0.006200859948733102,0.25252316003972497,7.0,10.0,3.057762945357972,0.9962725765730305,5.905346503475273,0.42157142857142854,True
3,Curve05869,fitted,0.1992602680200949,0.009725558175612149,0.23077582806241317,7.0,10.0,3.478602068777922,0.9882289493580564,6.578143695546513,0.3292857142857143,True
3,Curve05870,fitted,0.1913027464713164,0.014813064609729186,0.2455695320254194,6.5,9.5,3.623299682547289,0.9708935627030764,6.316451495278758,0.32542857142857146,True
3,Curve05871,fitted,0.23065956730766496,0.018157572993160852,0.2660694804088872,7.0,10.0,3.0050658147441673,0.9699468101519034,6.701577515313928,0.39814285714285713,True
3,Curve05872,fitted,0.18704331763691429,0.01158850677080085,0.23579137883425505,6.5,9.5,3.7058109817399214,0.9811685319001243,6.268015079196526,0.32485714285714284,True
3,Curve05873,fitted,0.2023500711006737,0.00967665774346185,0.2346724938336306,7.0,10.0,3.4254852335341606,0.9886948503640816,6.55484694084963,0.3291428571428572,True
3,Curve05874,fitted,0.18669229022996822,0.011592569337807198,0.2345884856053213,6.5,9.5,3.712778817519053,0.9810859856595007,6.277671365065888,0.32285714285714284,True
