ConditionID,"(NH4)2SO4
(mM)","Alanine
(mM)","AminobenzoicAcid
(mM)","Arginine/HCl
(mM)","Asparagine/H2O
(mM)","AsparticAcid
(mM)","CaCl2/2H2O
(mM)","CaSO4/2H2O
(mM)","CuSO4/5H2O
(mM)","Cystine/HCl/H2O
(mM)","FeSO4/7H2O
(mM)","FolicAcid
(mM)","Glucose
(mM)","GlutamicAcid/HCl
(mM)","Glutamine
(mM)","Glycine
(mM)","H3BO3
(mM)","Histidine/HCl/H2O
(mM)","Isoleucine
(mM)","K2HPO4
(mM)","KCl
(mM)","KH2PO4
(mM)",K_ref,"Leucine
(mM)","Lysine/HCl
(mM)","Methionine
(mM)","MgCl2/6H2O
(mM)","MgSO4/7H2O
(mM)","NH4Cl
(mM)",N_max,"Na2HPO4
(mM)","Na2MoO4/2H2O
(mM)","Na2S2O3/5H2O
(mM)","Na3C6H5O7/2H2O
(mM)","NaCl
(mM)","Phenylalanine
(mM)","Proline
(mM)","Pyridoxine
(mM)","Riboflavin
(mM)","Serine
(mM)","Thiamine/HCl
(mM)","Threonine
(mM)","Tryptophan
(mM)","Tyrosine
(mM)","Valine
(mM)","ZuSO4/7H2O
(mM)",exit_lag_rate,gr,r_ref,shape
Cond00933,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,1.0e-5,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9342111111111111,0.002,2.0,2.0,0.01,1.0,10.0,0.9558974469649579,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.00597718101854809,0.5610131531210689,0.7446580465537256,0.9224183050347025
Cond00934,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.0001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9490444444444448,0.002,2.0,2.0,0.01,1.0,10.0,0.9739252797900141,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.004225119503351005,0.6575942346896568,0.7353955503567868,0.7056162424751882
Cond00935,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9201000000000001,0.002,2.0,2.0,0.01,1.0,10.0,0.9274610499436571,63.45,0.0,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.004681210732671568,0.5786138151884345,0.7598542016431717,0.8923405509051676
Cond00936,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9193222222222226,0.002,2.0,2.0,0.01,1.0,10.0,0.9403785488267827,63.45,0.0001,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.00500707721939319,0.5914911989626295,0.7431628818429922,0.889040634156371
Cond00937,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9232666666666669,0.002,2.0,2.0,0.01,1.0,10.0,0.9396005705070256,63.45,0.001,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.0047235582114908865,0.5724315884800104,0.7569994126011015,0.8986200019977575
Cond00938,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9491,0.002,2.0,2.0,0.01,1.0,10.0,0.9580414522077818,63.45,0.1,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.004052582776998994,0.6485670784482349,0.7394840099820872,0.7882962465660617
Cond00939,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9058222222222224,0.002,2.0,2.0,0.01,1.0,10.0,0.9295493539574752,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.0,0.00507911533339378,0.5445236047181159,0.7539815828991601,1.015659380183501
Cond00940,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9209888888888893,0.002,2.0,2.0,0.01,1.0,10.0,0.9292108284394784,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,1.0e-5,0.0050557736093487194,0.5632469654611749,0.749023025054926,0.9458644281466047
Cond00941,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.8947111111111111,0.002,2.0,2.0,0.01,1.0,10.0,0.9158916107154389,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.0001,0.005330075723574967,0.5506255103286459,0.7714751956359795,1.0215417603054813
Cond00942,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9229333333333332,0.002,2.0,2.0,0.01,1.0,10.0,0.9375137144629632,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.001,0.006397008267016808,0.5220490113055295,0.7569143255507066,1.0832653977911584
Cond00943,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9483777777777779,0.002,2.0,2.0,0.01,1.0,10.0,0.9581469823740387,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0,0.2,0.002,0.1,0.002,0.01,0.0060861148730573305,0.536465733950226,0.753919801317092,0.9830077782487567
Cond00944,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,1.0040999999999998,0.002,2.0,2.0,0.01,1.0,10.0,1.0113544756977402,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.001,0.2,0.002,0.1,0.002,0.01,0.0058313353753413795,0.5628964241756846,0.7504945560948817,0.8876624112185347
Cond00945,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,1.0253222222222218,0.002,2.0,2.0,0.01,1.0,10.0,1.0233804687382184,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.01,0.2,0.002,0.1,0.002,0.01,0.0060841538041855525,0.5496792679437661,0.7305662122062753,0.8809934257098914
Cond00946,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,1.0577666666666667,0.002,2.0,2.0,0.01,1.0,10.0,1.068557159536275,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.1,0.2,0.002,0.1,0.002,0.01,0.0054580423935107905,0.6192149072637361,0.7123301389432378,0.6899123896865307
Cond00947,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9189888888888884,0.002,2.0,2.0,0.01,1.0,10.0,0.9332761661585679,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.005339495777320653,0.5611715862774983,0.7537806691970355,0.9798639306056197
Cond00948,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9416000000000001,0.002,2.0,2.0,0.01,1.0,10.0,0.9653066656473709,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.004906537473335106,0.6096121025644318,0.7580080801192407,0.8025192678131471
Cond00949,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9527111111111114,0.002,2.0,2.0,0.01,1.0,10.0,0.9714110174955205,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.02,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.00558534193399833,0.5871622452941478,0.760699550074032,0.8894023981820323
Cond00950,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9629888888888893,0.002,2.0,2.0,0.01,1.0,10.0,0.9846545795742512,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.2,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.00430257327224249,0.6228613147683078,0.7356095072757072,0.7850647656441241
Cond00951,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,0.0,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9248222222222225,0.002,2.0,2.0,0.01,1.0,10.0,0.936130767177028,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.005377405319679261,0.5924836088078974,0.7369972831761744,0.875497989949118
Cond00952,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-5,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9252666666666669,0.002,2.0,2.0,0.01,1.0,10.0,0.9347205002143792,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.006440070481667604,0.5500068017528119,0.7324858498635978,0.9508776378660202
Cond00953,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,0.0005,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.944044444444444,0.002,2.0,2.0,0.01,1.0,10.0,0.9495877582287454,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.006313680814271043,0.5476970488187578,0.7501195867478215,0.9356478515213844
Cond00954,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,0.005,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9595999999999998,0.002,2.0,2.0,0.01,1.0,10.0,0.9762853182682149,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.006319078888067888,0.5434325688636161,0.72859418446073,0.9248387547827233
Cond00955,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9284888888888888,0.002,2.0,2.0,0.01,1.0,10.0,0.9388182504148398,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,0.0,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.005773024745887798,0.5813780262356019,0.7484843471739381,0.8916285395931054
Cond00956,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9393222222222225,0.002,2.0,2.0,0.01,1.0,10.0,0.9552139394299429,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,0.0005,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.005935800196984977,0.5982384570253898,0.7460175035031715,0.8472868239224794
Cond00957,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9505444444444444,0.002,2.0,2.0,0.01,1.0,10.0,0.9600214623670428,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,0.005,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.006438874933840136,0.5532248155456622,0.7384332858534395,0.9465818688266032
Cond00958,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9598222222222224,0.002,2.0,2.0,0.01,1.0,10.0,0.9677172691398225,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,0.05,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.004304903368792963,0.6109920016507803,0.732205597400945,0.8281281868151278
Cond00959,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0,0.2,0.2,123.0,0.02,77.0,0.9152111111111112,0.002,2.0,2.0,0.01,1.0,10.0,0.9230298579437393,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.006894493618478894,0.5211535378334581,0.7608417748745897,1.1142974023301724
Cond00960,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.008,0.2,0.2,123.0,0.02,77.0,0.9313777777777776,0.002,2.0,2.0,0.01,1.0,10.0,0.9434912205685725,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.007912058610194528,0.5701479758432361,0.7588879432623137,0.9753404151141444
Cond00961,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.08,0.2,0.2,123.0,0.02,77.0,0.9482666666666665,0.002,2.0,2.0,0.01,1.0,10.0,0.9569601271508851,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.006636054520518201,0.5454541849502601,0.7478345231997631,0.9788272046186314
Cond00962,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.8,0.2,0.2,123.0,0.02,77.0,0.9232111111111111,0.002,2.0,2.0,0.01,1.0,10.0,0.9435433110117563,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.003919715092499592,0.6184276090231461,0.7161174656864184,0.814875385746907
Cond00963,10.0,0.2,0.0,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9064333333333331,0.002,2.0,2.0,0.01,1.0,10.0,0.9219649720587451,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.0054681555851331075,0.5926345022504194,0.7459655246353059,0.8720117475867414
Cond00964,10.0,0.2,0.0001,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9188222222222221,0.002,2.0,2.0,0.01,1.0,10.0,0.9358315097514528,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.0066616690736781645,0.559784303261395,0.736680797447935,0.9667895623061367
Cond00965,10.0,0.2,0.001,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9353777777777782,0.002,2.0,2.0,0.01,1.0,10.0,0.943876867231086,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.005671722904780813,0.5971901128419916,0.7331683056595409,0.9163933440018085
Cond00966,10.0,0.2,0.1,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.9726555555555559,0.002,2.0,2.0,0.01,1.0,10.0,0.9957347378696793,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.005071611244591915,0.567257823217967,0.7280501119200817,0.889018110285961
Cond00967,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.08128611111111117,0.0,0.0,0.0,0.0,1.0,0.0,0.20718913869895955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009932166878670476,0.2068915545961757,0.5708747076690635,18.075297100067264
Cond00968,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.0942666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.19083910737038923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026863672622129308,0.14244571210654408,0.5348695640205664,25.156717350295292
Cond00969,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.1756555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.24546584056348714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016154837403889528,0.30180331751864864,0.747133582703441,11.824184937439504
Cond00970,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.2939333333333332,0.0,0.0,0.0,0.0,1.0,0.0,0.36006957272023077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008956630949722688,0.3563670442877589,0.7410351546687609,2.5935667346465916
Cond00971,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.33343333333333325,0.0,0.0,0.0,0.0,1.0,0.0,0.3934291434656274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012132593797638428,0.3536811290422039,0.7311901575982067,1.299051469969473
Cond00972,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.2174055555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.2867775795755367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02099740419386997,0.32876921688646327,0.6908670822478049,5.578564373322473
Cond00973,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.25529444444444455,0.0,0.0,0.0,0.0,1.0,0.0,0.30355762035533274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012420042949481324,0.3224010437650275,0.7718830158882155,11.436572957761847
Cond00974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.2702666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.3379981803098083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015249881020044468,0.3231588213780723,0.7464136981399097,4.465370067657423
Cond00975,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,61.5,0.0,22.0,0.3273777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.39285157722790076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009448865359856642,0.3408275072398055,0.7983220004646544,2.0343797252619646
Cond00976,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,0.02,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.1643499999999999,0.002,2.0,2.0,0.01,1.0,10.0,0.23179731302886017,0.0,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.04393174231199226,0.25491896635931627,0.6992962673968948,9.334887301518052
Cond00977,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,0.02,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.16345694444444472,0.002,2.0,2.0,0.01,1.0,10.0,0.2338056661426766,21.15,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.053836268486391156,0.2538255839497976,0.7069638205534376,11.404514356357021
Cond00978,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,0.02,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.15057222222222222,0.002,2.0,2.0,0.01,1.0,10.0,0.22566228960861803,42.3,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.038440379565897305,0.23337590071939995,0.7127705132383007,15.60886663809351
Cond00979,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,0.02,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.14843333333333333,0.002,2.0,2.0,0.01,1.0,10.0,0.22676982477927377,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.026869444683008822,0.27973613921736606,0.7075576069114845,12.196133980001335
Cond00980,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,0.02,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.13437777777777773,0.002,2.0,2.0,0.01,1.0,10.0,0.21097910330825975,84.6,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.036473213445068084,0.19059791490007352,0.6704190064220454,20.149202686460626
Cond00981,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,0.22,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.2350166666666666,0.002,2.0,2.0,0.01,1.0,10.0,0.305462096010119,21.15,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.044175396979560265,0.4032645417541063,0.8934036812858872,3.809752602031674
Cond00982,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,2.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.3656277777777781,0.002,2.0,2.0,0.01,1.0,10.0,0.4203777166370192,21.15,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.09658775740397194,0.48216370007387865,0.9324486257709553,2.4062074104042357
Cond00983,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,20.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,1.0988777777777778,0.002,2.0,2.0,0.01,1.0,10.0,1.1268992305247332,21.15,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.010666219653224332,0.6789763671507221,0.9122866286636755,0.9400057330109826
Cond00984,10.0,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,0.8980444444444446,0.002,2.0,2.0,0.01,1.0,10.0,0.9335953819112692,21.15,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.008047096997888985,0.6250817200521213,0.8009427801583923,0.8915157650128887
Cond00985,0.015,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,1.248947222222225,0.002,2.0,2.0,0.01,1.0,0.1,1.3109527833918038,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.01978530806204698,0.3923250079193375,0.7418337300049314,0.791528100256484
Cond00986,0.115,0.2,0.01,2.0,0.002,0.002,0.001,0.0005,0.001,0.002,0.05,5.0e-6,200.0,0.2,0.2,0.002,0.0008,0.2,0.2,123.0,0.02,77.0,1.3039611111111116,0.002,2.0,2.0,0.01,1.0,0.1,1.3881884531568416,63.45,0.01,5.0,0.2,10.0,0.2,0.002,0.0002,5.0e-5,0.002,0.0001,0.2,0.002,0.1,0.002,0.01,0.023628979682660825,0.3555650753316123,0.774174305787011,0.7846263335450065
